PetID,AdoptionSpeed,LinearSVC,Logistic,Kneighbors,Decisiontree,RF,xgboost
5c7d61133,2,2,2,2,1,2,2
98b1b003d,2,4,4,0,2,2,2
2962fc103,1,1,1,1,1,1,1
81075b785,2,2,2,3,2,2,2
4f9b31590,4,4,4,4,4,4,3
907fc239e,4,4,4,4,4,4,4
405b63ca5,3,3,3,3,3,3,3
bf497e792,3,4,4,3,3,3,3
2ce1c6a93,3,3,3,3,3,3,3
998de7b77,4,4,4,4,4,4,4
9b09114c4,2,1,1,1,3,2,2
ddd926335,4,1,2,2,4,4,4
65614e7f4,2,4,4,2,2,2,4
bd0c6dcb3,3,4,4,4,4,3,3
175c5bce0,0,4,4,0,1,0,4
928fba0c4,1,2,2,1,1,1,1
0defc5386,1,1,1,1,1,1,1
bc03cb42b,3,1,2,3,3,3,3
e5bb33a17,3,1,3,4,3,3,3
2d9dd14b1,2,4,4,1,2,2,4
4d6350e54,1,4,4,1,1,1,1
a0eec326f,4,4,2,4,4,4,4
1e750bb89,3,2,3,2,4,3,3
e58dd05c8,1,4,4,4,2,4,4
b21dea224,2,2,1,3,2,4,4
8b6f2ff52,3,3,3,2,3,3,3
3c9dbc88e,3,4,4,3,3,3,4
9664bcecb,4,4,3,4,4,4,4
8d92ada81,1,2,2,1,1,1,1
09b3b9dfd,4,4,4,4,4,4,4
1c7a27088,3,2,2,2,3,3,3
eb4eef57a,4,2,2,2,4,4,4
b2f2134bd,2,2,2,2,2,2,2
85ed50b25,1,4,4,1,1,1,4
f28036d8a,3,3,4,4,2,3,3
4a590a1cc,1,1,2,1,1,1,1
a71cafdcf,3,2,2,2,2,3,2
d5b9cbf05,4,4,4,1,4,4,4
7993a02ee,3,2,2,3,3,3,3
bea6f651c,4,4,4,4,4,4,4
8e1111452,2,4,3,1,4,2,2
96b7978d2,0,2,2,0,2,0,2
92d711b01,4,1,1,1,3,1,1
5ebe00ac2,2,2,2,4,3,2,2
9868e4015,2,2,2,2,2,2,2
43c43bfed,4,2,4,3,2,4,2
870d3b2aa,3,2,2,2,4,3,2
218f8bb3a,4,4,4,4,4,4,4
b3faddf18,4,4,4,1,4,4,4
b16c55a91,2,4,4,2,4,2,2
3a3dc1dab,2,2,2,2,2,2,2
3ea00c9fd,4,1,3,4,3,4,4
00eced1f0,3,2,1,1,1,3,1
ff78347b7,4,3,1,1,0,4,4
e9bb69a1e,2,1,1,2,2,2,1
3d7204289,2,4,4,1,3,2,3
e995db95f,3,2,2,3,2,3,3
30eb1004f,3,4,4,1,2,3,3
75c84313d,2,2,4,2,2,2,2
ef5a07ae2,2,2,2,2,2,2,2
9ab460730,4,1,1,2,4,4,4
6d6390b1f,2,4,4,2,2,2,2
a4e103d6d,4,2,2,4,4,4,4
c382bae22,3,4,4,2,3,3,4
1154c26ac,4,4,4,4,4,4,4
4892ceb8d,4,2,2,2,4,4,4
4c31c7db9,1,2,1,0,1,1,1
2dea0707b,4,4,4,4,4,4,4
9ee370ef6,2,2,1,1,2,2,2
16673c028,3,4,4,4,1,4,4
b0278d962,2,4,4,1,3,2,4
3d7d23a52,2,4,4,2,2,2,2
ae00eded4,3,2,3,2,3,3,3
267bf57c8,1,2,2,1,3,1,1
53923463d,3,4,4,3,3,3,3
921817343,3,4,4,3,4,3,4
987095c9c,2,2,2,2,2,2,2
ab821872c,4,1,1,0,4,4,4
0bf2506a5,2,2,2,1,1,2,1
55f8f6120,3,2,2,4,2,3,2
1bb6183eb,1,1,1,1,1,1,1
95bc62678,4,4,4,4,4,4,4
ae0c5671e,2,1,1,1,1,2,2
d83dd7fc2,3,4,4,3,3,3,3
03f65bdd3,1,2,2,1,1,1,2
876453f9d,2,1,2,2,2,2,2
c64b6e891,3,4,4,4,4,3,4
179462b6d,2,4,4,1,4,2,4
4450385b4,1,1,1,1,1,1,1
ca76729c9,3,4,4,3,3,3,3
01b3356f5,3,1,1,1,2,3,1
f3452afa7,1,4,4,1,1,1,4
af1bc9216,4,4,4,4,4,4,4
56bf5e254,2,4,4,2,2,2,4
f1df75b45,4,2,2,4,4,2,2
57aecbbcf,3,3,3,1,2,3,2
cc068a979,4,1,3,4,3,4,4
2691a20c0,2,2,2,2,1,2,2
2a3796cbd,1,4,3,1,1,1,1
3508d0b46,4,4,4,4,2,4,4
0c228bdd5,4,4,4,1,4,4,4
10711bb95,0,4,3,3,0,0,3
6d6318af8,1,4,4,1,1,1,1
ec040a1ef,2,3,3,2,1,2,2
1cce33a82,2,4,4,3,2,2,2
c03fe7452,2,4,4,1,2,2,4
1c967561d,2,2,2,2,2,2,2
eb5dc081c,1,4,4,1,1,1,1
fc3053f45,1,2,2,1,1,1,1
10836809d,2,2,2,2,1,2,2
945bf5e17,4,4,4,2,2,4,4
88d5f9129,3,3,3,3,3,3,3
4872c28b4,4,4,4,4,4,4,4
42448336b,1,2,2,1,1,1,1
900b47573,3,2,2,2,1,3,3
984efb177,3,1,1,3,3,3,3
3ca4780f5,1,1,1,1,1,1,2
d46a58371,1,4,4,4,1,1,3
faf4322a0,4,1,1,1,4,4,4
627726d36,2,4,4,2,3,3,4
1b08020b7,4,3,1,1,4,4,4
6aa2cd8ea,3,3,1,4,3,3,3
3ce528284,0,1,1,0,4,0,0
5cabf5331,1,1,1,1,1,1,1
c12883eaa,3,2,2,3,3,3,3
6c1fa0fdb,4,4,4,4,4,4,4
a7c004380,3,2,2,1,3,3,2
4be1b15fb,2,1,1,2,1,2,2
72c38b9ab,1,2,2,1,1,1,4
db0b0bea6,4,3,1,4,4,4,3
b0eeaf438,3,3,2,2,2,3,3
6ad1d75b2,1,4,4,4,4,1,4
8d32f11b0,4,4,1,1,1,4,4
0fc2dc3cb,2,2,2,1,2,2,1
87f206cea,1,2,2,1,1,1,1
8f9bfc9f4,2,3,3,1,2,2,2
42e73a942,1,4,4,1,1,1,1
0fa39858f,2,4,4,2,2,2,2
a2c9be724,4,3,3,4,4,4,4
6138cd70d,2,2,2,2,2,2,2
1dc8f0fd4,3,3,3,3,3,3,3
61fa95b3b,2,2,2,2,3,2,2
34d387261,3,4,3,3,4,3,3
ce6fe7377,3,4,4,1,2,3,4
2581f9792,4,4,4,4,4,4,4
e1cd176b5,4,4,4,4,4,4,4
6d43edbe9,3,2,2,3,3,3,3
fdb03c163,3,4,4,3,1,3,3
243aaaf6c,2,1,3,2,1,2,2
de01d00eb,1,4,4,1,1,4,4
b5f846518,0,2,2,0,0,0,1
6146d435c,2,2,2,2,2,2,2
413489a34,2,2,2,4,2,2,4
6708ff204,0,1,1,0,4,0,0
1ae342ed5,1,1,3,3,4,1,3
d005caf41,2,4,2,2,4,4,4
9b8805c58,1,1,1,1,3,1,1
b6684c4b7,3,2,2,3,3,3,4
3828225de,2,4,4,2,2,2,2
8dada5ac5,4,4,4,2,4,4,4
2b1638a20,4,4,4,1,4,4,4
65051faf7,4,4,4,2,4,4,4
b9f8cf52a,3,4,4,2,3,3,3
c001a0b58,2,3,2,2,2,2,2
cf98480e0,2,1,2,2,2,2,2
d83f60849,2,1,2,4,2,2,2
1fd464902,3,4,4,4,1,3,4
f3386d639,2,2,4,2,2,2,1
b68679817,3,2,2,3,1,3,3
f4813ff89,4,2,2,4,4,4,4
029469d58,2,2,4,2,2,2,2
f9a3f579a,4,2,2,1,4,4,2
f68c70fe1,3,4,4,3,3,3,3
4540f8e9c,3,2,2,4,2,3,3
3f5ec6144,2,2,1,2,3,2,2
181c10e45,1,2,2,1,1,1,1
20cb13be9,2,2,2,2,3,2,2
1a983eced,2,2,2,2,1,2,2
f0c26af32,4,4,4,4,2,4,4
b6492d3b1,4,2,2,4,4,4,4
be6435852,2,2,2,1,3,2,2
1cc98ed1d,1,1,1,1,1,1,1
3cc6c4102,1,2,3,1,1,1,2
33404ffe6,2,1,1,2,4,2,2
43f99cecc,1,1,1,1,4,4,4
0f366f264,2,2,2,2,2,2,2
d243fce57,2,3,3,2,2,3,3
7a12a494f,4,3,3,2,4,3,3
eaab63bd7,1,1,1,0,1,1,1
9f12dbf17,4,4,4,4,3,4,4
74e18bd5e,1,2,2,2,2,1,2
23b3f793e,4,2,2,4,4,4,4
c2aeb6a1f,1,2,3,1,2,1,3
03c323fcf,3,2,2,2,2,3,3
5474cd2c2,3,4,4,3,3,3,3
71a614388,4,4,4,4,4,4,4
86d87d5f7,4,4,4,4,3,4,4
ee421d21a,2,4,4,2,4,4,4
c43be9e6c,4,4,4,4,2,4,4
39fcd2ca4,2,2,2,1,2,2,2
b319a0cd7,2,1,1,2,2,2,2
ee640a6ba,1,2,2,1,3,1,2
05486faf5,1,1,1,2,1,1,1
e5115cce8,4,1,1,1,1,1,2
8071fcc9c,1,4,4,1,2,1,1
a5d1a1271,3,2,4,4,4,3,4
2cb1d59ad,2,4,4,2,2,2,2
558c419c0,2,2,2,2,2,2,2
840538f14,3,2,2,1,1,3,3
bfdc4cd9d,4,4,4,1,4,4,4
8ce0f64b4,3,2,4,2,3,3,3
7023f6b45,3,3,3,3,3,3,3
5d8c4f66b,3,3,1,1,3,1,1
e129ff4a1,2,2,2,2,2,2,2
9cc8bae3b,1,4,4,1,1,1,1
1cbaa3e59,3,4,4,4,4,3,4
b27f46ae3,3,4,4,4,3,3,4
89c28aad0,3,2,2,3,1,3,2
bf456451e,3,3,1,3,3,3,3
3fa0de4e4,4,2,2,1,4,4,4
aa03b987e,2,2,3,1,3,2,2
d0e2179a6,4,4,4,4,4,4,4
3c155d21c,2,3,3,2,2,2,3
35a135b13,2,1,2,1,2,2,2
b4fafe948,4,2,1,1,4,4,3
a6fd3df67,4,4,2,1,3,4,4
6178884d1,3,2,2,1,3,3,3
70a90deaf,2,4,3,2,2,4,2
cbe4be41b,1,1,1,1,1,1,1
3b7aad341,4,4,4,1,4,4,4
8dea6d23b,1,2,2,2,1,1,3
89d7b4178,2,1,1,1,2,2,1
7f59b246d,2,1,1,0,0,2,2
d5df34957,3,1,1,1,3,3,3
124e6af5e,2,3,2,2,2,2,2
cccd87749,3,2,2,4,3,3,3
1927c2ed2,1,1,1,1,1,1,1
5b11611ff,1,2,4,1,1,1,1
427343625,3,2,2,2,3,3,3
e4277c6de,3,2,2,1,3,3,4
58b4ba48f,4,4,4,4,1,4,3
cb9527612,3,3,2,2,3,3,2
c93191313,2,2,2,1,2,2,2
7c559dedd,2,4,4,4,2,4,4
cd37edf46,3,2,2,2,3,3,3
4ae940ec2,2,2,2,1,2,2,2
694cc5569,3,3,3,3,3,3,3
cc8459867,1,2,2,1,3,1,2
ef15e6473,4,4,4,4,4,4,4
3b6f9b47b,3,1,1,2,2,2,2
f99af9837,1,2,2,1,1,1,2
897fde926,2,2,2,2,1,2,2
fad4fb461,3,4,4,2,2,3,3
dfe7a59b4,4,4,4,4,2,4,4
870e5566b,1,3,3,1,1,1,2
9945b5ac5,2,2,2,2,2,2,1
b26f1c630,4,2,2,2,4,4,4
cde10c57e,1,1,1,1,1,1,1
233ddf40c,2,2,2,2,1,2,2
57785dbb8,2,2,2,2,2,2,2
b13db9ce8,1,2,2,2,1,1,1
15be0f894,2,4,4,4,1,2,4
6ce40c2bf,2,4,4,2,3,2,2
daa543c46,3,1,1,0,2,3,4
918408d22,2,2,2,3,2,3,3
021c24928,2,2,2,2,2,2,2
f9317ae6d,3,4,3,3,3,3,3
dc40c2612,1,2,2,1,1,1,2
65d0ea00b,2,4,4,2,2,2,2
276f26435,1,2,2,1,1,1,1
c228bf013,1,2,2,1,3,1,1
eda415d15,1,3,1,1,1,1,1
364e3ac89,4,4,4,4,4,4,4
841bcd63f,0,2,1,0,1,0,1
ee15edbb0,3,2,2,3,3,3,4
7c9e28902,4,4,2,4,4,4,4
acca0b2ed,1,4,4,1,2,4,4
cc195b43d,4,4,4,4,4,4,4
efda64fa5,3,4,4,2,2,3,2
7564c7b62,4,1,1,4,4,4,4
e01e4a748,2,2,2,2,2,2,2
0beacc42e,4,4,4,4,2,4,4
e4f117930,2,3,4,2,3,2,2
87ec8e435,3,2,2,1,2,3,3
87a243fe6,2,2,2,2,3,2,1
46c44f7bc,4,4,4,2,4,4,4
d38ce48c2,4,4,4,1,4,4,4
41487b069,2,1,1,1,2,2,2
ae64cc2e7,4,4,4,4,4,4,4
4aa9a342e,0,2,4,4,3,0,0
eed29a312,3,4,4,3,0,3,1
30319970f,3,2,2,3,3,3,3
08267e916,4,4,4,2,4,4,4
98c265a0f,4,4,4,1,4,4,4
9d82e4438,2,4,4,1,1,2,2
a1e153676,4,4,4,4,4,4,4
fc32a88f1,2,2,2,2,2,2,1
087ee8e83,2,4,4,1,2,2,2
33dc6b53a,4,1,1,1,1,4,2
a5a4898db,3,3,3,1,3,3,3
c011bc363,1,1,1,4,3,1,1
3e6d8a2c9,3,2,3,2,3,3,3
efc478e64,2,3,3,1,3,2,2
3cc9490b8,4,4,4,4,4,4,3
0617d9287,4,4,4,4,4,4,4
efbd4c1e6,3,2,1,1,3,3,4
c362cc3cd,1,4,4,3,1,1,1
fc4d1c61e,1,4,4,1,1,1,1
5360d72a3,2,3,2,2,1,2,2
699a81c51,0,1,1,0,1,0,0
a4e09a814,3,2,3,1,3,3,3
3a682b74e,1,2,2,1,1,1,1
3a97c693e,4,2,4,1,4,4,4
518e71b74,3,3,3,3,3,3,3
99ed50a86,1,2,2,2,2,1,2
87fadb3df,4,4,4,2,2,4,4
b5757bc3f,1,4,4,1,1,4,4
94ae813d8,1,2,2,1,1,1,1
89c8b19eb,1,2,2,3,1,1,1
bcdaf8640,3,4,4,4,1,3,3
19fe29040,4,4,4,4,4,4,4
532ccd0c5,3,2,4,4,3,3,3
e8c9545c7,4,4,4,4,4,4,4
d2c677e93,1,2,2,2,1,1,2
6c9696bc5,4,2,2,4,4,4,4
c23b6bbf6,4,4,4,4,4,4,4
5ab1e209b,1,3,1,1,1,1,1
b13e4afff,3,2,2,3,3,3,2
ed1f38a40,3,2,2,1,4,3,4
8803fb1c2,2,3,3,2,3,2,2
05abbab5e,4,4,4,4,3,4,4
936e8cc95,4,2,2,4,4,4,4
8e9abddf0,4,4,2,4,4,4,4
8a2998a32,3,2,2,3,3,3,3
4f7bfcb68,4,4,4,4,4,4,4
b822d0566,3,2,2,1,3,3,3
b95d067a2,1,1,2,1,3,1,1
f5e9075c9,2,2,2,2,2,2,4
13eafff41,1,1,1,1,4,1,1
f88144b9f,2,4,4,4,4,2,4
176516c7a,2,3,3,1,2,2,2
7362590d5,2,2,1,1,2,2,2
b5aa74c6a,3,2,2,3,3,3,3
21e4ca7d1,4,4,4,4,4,4,4
4bcc9f10a,1,1,1,1,2,1,1
b6c464fd3,4,2,2,4,4,4,4
9ea8e240f,4,0,4,4,4,4,4
c8daba029,4,2,2,4,3,4,4
650a1a505,1,2,1,1,2,1,1
b34dce3d6,4,4,4,2,2,4,4
5e5b9483c,3,2,4,1,2,3,1
3bcc3be83,4,4,4,4,4,4,4
2d8ec2cff,2,1,1,1,2,2,2
de0f96a50,2,1,1,2,2,2,2
fcb911968,3,1,1,2,2,3,2
9deed930d,4,4,4,2,4,4,4
73c2c22ca,1,1,1,1,1,1,1
fffa39a6a,3,4,4,1,4,3,4
c3b263e8f,3,2,2,3,3,3,2
c5db00aa6,2,2,2,2,2,2,2
00b23513e,2,2,2,0,2,2,2
232aee73d,4,4,4,4,4,4,4
49382f7cb,4,4,4,1,2,4,4
6dacaf7cf,1,1,1,1,1,1,2
e4afff6dd,4,2,2,4,2,2,2
f3551e91f,2,2,2,2,2,2,2
e0e2880ae,3,4,4,4,3,3,4
f6ec35f31,4,4,4,1,4,4,4
db0213107,1,3,3,1,1,1,2
bb15b64ea,2,2,3,2,2,2,2
ee71508dc,2,2,2,2,2,2,2
ad66b0f44,4,4,4,1,2,4,4
de92761ef,1,2,4,1,2,1,2
fdd191ba0,4,4,4,4,4,4,4
2c3f23fce,3,4,4,2,1,3,3
b1763b8b7,1,4,4,1,1,4,4
7feb1774c,2,1,2,2,2,2,2
3583095d0,1,4,4,1,1,1,4
6d1fdcbfc,2,4,4,2,4,2,2
49c216bf8,4,2,2,4,4,4,4
fd33218b8,2,4,4,2,3,2,2
0143edd0a,3,4,4,4,3,3,3
e4aadf23c,4,4,4,1,4,4,4
7983db8d9,3,4,4,3,3,3,4
09f6e29b8,3,2,1,2,3,3,3
ea062393d,2,2,2,2,2,2,2
71510cf8b,1,2,2,4,1,1,1
db08f8564,2,4,4,2,2,2,2
ddae7aede,2,2,4,2,2,2,4
b898e8d6c,3,4,2,4,4,3,4
9ef3d0eec,4,4,4,4,4,4,4
f4948a23d,2,3,3,1,2,2,2
dfc3301fb,1,2,2,1,3,1,2
c76d9c5b9,1,1,1,0,1,1,1
218430ef9,1,4,4,1,3,1,1
f580ba98c,4,2,2,1,1,2,2
57e37b00b,2,4,2,2,2,2,4
a970b89c7,1,1,1,2,1,1,1
f2212e16c,1,1,1,1,1,1,1
8aaff4d83,2,4,4,4,2,2,4
4a6e23ad7,1,2,2,1,1,1,1
91a4c6b77,4,2,1,2,4,4,1
7a59ae5ed,4,2,2,1,4,4,2
7075c1306,3,2,4,4,4,3,4
63d254530,3,1,3,3,3,3,3
962f76f58,4,2,4,4,4,4,1
e94581522,4,4,4,4,4,4,4
975d32d75,4,4,4,2,4,4,4
f7675eb96,1,2,2,2,2,1,4
dd38f7a48,1,1,2,1,4,1,1
1cea0ad08,4,4,4,4,4,4,4
1df182906,3,2,2,1,3,3,1
4696fb463,2,1,1,1,2,2,1
3bc3e9db2,2,4,2,2,1,2,2
343962804,4,4,4,1,4,4,4
98686f3bc,4,4,4,4,4,4,4
582c02d86,2,2,2,2,1,2,2
8010a808c,0,4,4,0,0,0,4
7cfb6fe9c,1,1,2,2,3,1,1
392cb224a,3,4,4,4,3,3,3
ca7c6095a,2,4,4,2,2,2,2
11d741736,3,1,4,1,3,3,3
bba3070ad,4,2,2,4,4,4,2
9166a802a,3,1,3,1,3,3,4
4d27ab123,3,2,2,3,1,3,2
03f48e12b,1,1,1,2,2,1,1
0e49eebb3,4,2,4,4,4,4,4
e0a797901,4,4,4,1,4,4,4
fb5ef5522,4,4,4,1,4,4,4
7daf7af9c,1,1,1,1,1,1,1
5f6d23ada,2,3,4,4,3,4,4
b15d56540,2,2,2,2,2,2,2
937c2e14f,4,4,4,4,4,4,4
bfa9377c9,3,4,4,3,3,3,4
a05c489dc,3,3,4,4,3,3,3
6202e7d4d,1,3,2,1,1,1,1
42eac4984,1,4,4,2,2,1,1
d3dacde96,2,3,2,1,2,2,2
326355730,2,2,2,2,2,2,2
7438f5d52,3,1,1,0,4,3,4
beb93c6ab,4,4,4,4,4,4,4
e61d62489,2,2,2,2,1,2,2
696e2d638,3,1,1,2,3,3,1
5c110b9d2,2,4,4,4,2,2,2
489dad256,3,2,2,1,3,3,1
d476272d7,4,4,4,4,4,4,4
d25ad4b76,1,4,4,4,4,4,4
8d7eff0cc,3,2,2,3,3,3,3
dc371c173,3,3,3,3,3,3,3
400eaa6d5,4,4,4,4,4,4,4
2ea25b63b,4,4,4,4,4,4,4
0d3081480,1,2,2,1,1,1,1
e4f9be28d,4,4,4,4,4,4,4
70c1e9c61,2,1,1,2,2,2,1
c879064dc,4,2,4,2,2,4,4
c02ce1bc0,3,2,2,1,2,3,3
96d7ed5de,4,2,1,3,4,4,4
cd1e7ec9d,1,1,1,1,3,1,1
f27974780,1,2,2,1,1,1,2
dac60bd9c,2,2,3,3,3,3,3
5ddd7f219,3,2,2,3,3,3,2
852296968,1,2,2,1,1,1,1
e5728f078,1,1,2,1,1,1,4
9869aad59,2,2,2,3,3,3,3
a734e866e,2,1,1,2,2,2,2
1c3f79b11,4,4,4,1,4,4,4
1965d2288,2,4,4,2,4,2,2
66faa15c8,2,2,2,1,2,2,2
b7ea489ae,2,2,2,2,1,2,2
1dc90fbb8,1,2,2,1,1,1,2
434691342,3,4,4,3,3,3,4
1c8b66066,4,1,1,1,4,1,1
0db02527a,3,2,2,3,2,3,2
83b2fae5e,4,2,4,1,4,4,4
030f32f08,4,4,4,4,4,4,4
0338fcdaf,4,4,4,4,4,4,4
482fc8a70,4,3,3,4,4,4,4
6295b5bc0,4,2,2,2,4,1,4
370d9c1ba,4,4,4,2,4,4,4
728a08a8b,4,4,4,3,4,4,4
5b4caee59,4,4,4,4,1,4,4
9dfd5312c,3,4,4,2,3,4,4
63f7cacce,4,4,4,4,4,4,4
2e73c3dc3,4,4,4,4,4,4,4
c1b7a178a,2,2,2,2,2,2,2
5328a3ad8,2,4,4,2,4,4,4
e6bc32c73,2,1,2,1,2,2,4
afa07a0d6,2,4,4,1,2,2,2
45f9a9f66,1,1,1,0,1,1,1
1fd2f589f,4,4,4,4,4,4,2
f7999c9bf,2,2,2,2,1,2,2
0ed8d0f9c,3,4,4,1,2,3,4
e4fb514b2,0,1,1,1,1,0,0
13c67e713,1,1,2,2,1,1,1
ca81b2566,4,2,3,2,4,4,2
cf8250644,1,4,4,1,1,1,1
7ebdfc3b7,4,4,4,2,4,4,2
b2e138d7a,2,1,1,2,3,4,4
af1b915b3,4,4,2,1,4,4,4
cf78e66fd,2,1,2,2,1,2,2
c273ffe1e,3,2,2,2,1,3,4
63f2e0940,2,1,2,1,2,2,2
256f40704,4,4,4,1,4,4,4
f677061e8,1,2,1,1,1,1,1
bd2ad0f9d,1,1,1,1,1,1,1
9c43d4567,3,4,4,4,3,3,3
657a54d36,2,4,4,1,2,2,2
f35a5dd35,3,2,2,3,3,3,3
a9551ed6d,2,4,4,2,4,4,4
c723171ff,1,2,2,1,1,1,1
c78cc1272,4,4,2,4,4,4,4
bf87b176d,4,2,3,2,3,4,4
3f2a40f0a,4,3,4,1,4,4,4
cf76c794a,1,3,2,1,1,1,1
54959e674,1,4,4,1,1,1,4
af28491d1,4,4,4,1,2,4,2
acc76c678,4,4,4,4,3,4,4
dfcd19237,0,3,1,0,2,0,0
c96423707,2,2,4,2,2,2,2
5382ef1e5,3,3,4,3,2,3,3
5971694db,1,2,2,1,1,1,3
c3a52fbbe,4,4,1,1,3,4,4
29778124f,4,4,4,4,4,4,4
fb9a1cf69,3,1,1,0,1,3,3
050afc987,1,4,4,1,1,1,1
8eece1c0c,2,4,4,2,3,2,2
58a4768a6,3,2,2,3,3,3,3
113252df2,0,4,4,0,4,0,4
2f7da7f8f,2,4,4,1,4,2,4
8553b7037,3,2,2,3,3,3,3
aa795e561,4,2,2,4,2,4,4
428877021,2,2,2,1,1,2,2
8b6867433,1,3,4,1,1,1,1
d837f80dd,1,2,2,1,1,1,1
eaf13651e,1,2,2,1,1,1,2
f82aa539c,4,4,4,4,4,4,4
efe569ca6,2,1,2,3,2,2,2
df6205194,3,4,4,3,3,3,4
7433339b9,4,2,4,4,4,4,4
ca7075738,2,2,2,1,2,2,2
0b6457bf5,3,3,2,1,3,3,2
1ff148919,2,2,2,0,4,2,2
fe15cb88c,2,2,2,2,2,2,2
dd5275a60,1,2,2,1,1,1,1
c0898504e,2,2,4,2,2,4,4
1ed0c2a41,2,3,3,2,2,2,2
386990598,0,2,2,0,4,0,2
5ea1f2c39,4,4,4,4,4,4,4
88c0e21d1,2,4,4,2,2,4,4
226e8fe7c,4,4,4,4,4,4,4
f288b4919,3,2,1,3,3,3,3
0f80c9dc5,2,2,4,4,2,2,2
d89ce4c76,1,1,1,1,1,1,1
21579dbcc,1,4,4,1,1,1,1
f83096577,1,3,3,1,1,1,2
3bb86aa8f,2,1,1,2,2,2,2
a34cf041b,3,2,2,2,3,3,3
293061205,0,1,1,4,2,0,0
1020c8f00,2,2,2,2,2,2,2
f61cb2ecd,3,1,2,3,1,1,2
6dbed5324,1,3,3,1,1,1,1
ffe0f06ab,2,2,2,0,1,2,2
b932b3915,2,2,2,2,2,2,2
066498aa1,3,4,4,3,4,4,4
758a6def9,2,2,4,2,2,2,2
ab8a8e5c9,2,2,2,2,3,2,2
7821d724c,2,2,2,1,2,2,2
1a51506e1,1,2,1,2,1,1,2
5e74dfc90,4,4,4,4,4,4,4
faf4fd269,2,2,2,2,2,2,2
4f623a979,3,2,2,4,2,3,3
3105b0012,1,4,2,1,1,1,4
4ad400ba0,4,4,2,4,4,4,4
85188cb67,3,4,4,2,2,4,4
ba3ee71f8,4,4,4,2,4,4,4
0a4fc94e5,2,1,4,1,2,2,2
d19f035bc,4,2,2,4,4,4,2
087313ba2,2,2,2,2,2,2,2
b3b26191c,4,4,4,4,4,4,4
84e1e59d5,1,4,3,1,2,1,1
2b5249852,0,2,2,0,2,0,2
bb0dddcf2,4,2,2,2,4,4,4
824db46ba,4,2,1,2,4,4,4
a6e33dddf,0,1,1,0,4,0,0
33aa18b41,1,1,1,1,1,1,1
dcd93c794,3,4,4,2,3,3,4
9dfcbe364,3,2,2,1,1,3,2
1bcec6d18,2,1,1,2,2,2,2
4cfbb4616,1,2,2,1,1,1,1
84c1afe03,4,1,3,2,4,4,1
861d65847,1,1,2,1,1,1,1
90bc90da2,1,1,1,2,1,1,1
1bbadc050,4,2,3,0,4,3,2
90b927fdd,3,4,4,2,3,3,2
7fa23fd14,1,2,2,2,2,1,1
a0da2621e,4,3,3,4,1,4,1
7ddf00d90,4,4,4,4,4,4,4
630e96c9d,1,2,2,1,1,1,1
a20880c1d,3,4,3,2,3,3,3
c33c82dd5,4,3,3,2,1,2,2
acd9e66f1,1,4,4,1,4,1,3
ba54e88a9,4,4,4,3,4,4,4
a6c7f3a13,4,4,4,4,4,4,4
4ffbe0538,2,1,1,0,2,2,1
0792dbfa4,3,2,2,3,3,3,3
cff80e84d,2,1,4,2,2,2,2
a7554fc9e,1,2,1,1,1,1,1
3338e5ec6,3,1,3,2,1,3,3
447233a49,3,1,1,2,3,3,3
5b6add800,2,1,2,2,2,2,2
b2b3baca1,2,4,4,4,1,4,4
b9e27a268,3,1,1,3,3,3,1
469e709ba,4,2,2,4,1,1,4
262d7f006,4,4,4,1,4,4,4
175f4a910,4,2,2,4,4,4,4
b8ccf4b62,1,4,2,1,1,1,1
7d1030b42,4,1,1,1,2,4,4
94019dc75,1,2,3,1,1,1,1
b9405015b,3,1,1,3,3,3,3
1035db262,0,2,2,0,0,0,2
59e59bd5a,3,2,2,1,3,3,2
554c80a2a,3,3,3,3,3,3,3
2a69070a9,4,4,4,4,4,4,4
8d8895245,3,2,2,1,4,3,2
d70af36fd,4,4,4,4,4,4,4
a120cae65,2,4,4,2,2,4,4
7cf37c7e2,1,1,2,1,1,1,1
374b76068,4,4,4,4,2,4,4
70112a1b9,2,4,4,1,1,2,4
9f2dd031a,4,4,4,4,4,4,4
79a9a7b05,2,4,4,2,2,2,2
bf90589d1,4,4,4,4,4,4,4
e375cb119,0,3,4,0,4,0,3
1e87e4110,4,4,3,4,4,4,4
2932eac8e,4,4,4,4,4,4,4
6aee1d8da,3,3,1,3,3,1,1
679e98b95,2,1,2,1,2,2,4
39fc7e6d8,4,4,4,4,4,4,4
484915b4f,2,3,3,2,2,2,2
9abe933fd,2,2,2,2,2,2,2
a972114e1,4,4,4,4,4,4,4
f1fe2758a,1,1,1,0,1,1,1
417c09a08,2,4,4,2,2,2,2
f6fac7b56,4,4,4,4,4,4,4
8655a46ed,3,4,4,3,4,4,4
1f9b856e0,4,4,4,4,4,4,4
b574af70f,2,2,2,1,2,2,2
e9ec4d543,4,2,2,4,1,2,2
ea39ef3ae,2,4,4,2,2,4,4
f34b0a578,1,1,1,1,3,1,1
9bd70dc2b,1,4,4,1,1,1,1
685b2cbe4,3,1,1,1,2,3,1
be3508ce5,1,2,2,1,1,1,1
b7e7211e7,1,3,3,1,1,1,1
2c3d7804c,3,4,4,3,3,3,4
09eca4557,3,2,2,2,1,3,1
ef896feeb,4,3,2,2,4,4,4
1871dd283,2,2,2,2,1,2,2
c45e47c4c,1,2,2,1,4,1,2
